,總樓層數,主要建材,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝
19952,21.0,4,24,2,2,1,1,1,1,0,109,660252.3076923076,31.876923076923074,185.6923076923077,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19953,4.0,3,53,3,2,1,0,1,1,0,109,626049.2307692308,76.92307692307692,204.15384615384613,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19954,15.0,4,11,5,2,3,1,1,1,1,109,589840.0,206.98461538461532,930.953846153846,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19955,4.0,3,54,4,0,4,0,1,1,0,109,528621.5384615385,68.46153846153845,230.67692307692303,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19956,15.0,4,11,3,2,2,1,2,1,1,109,827046.1538461539,56.676923076923075,606.7076923076924,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19957,10.0,4,42,2,2,1,1,1,1,0,109,496729.2307692308,53.47692307692307,438.36923076923074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19958,4.0,4,51,4,2,1,0,1,1,0,109,548190.7692307692,115.3846153846154,273.9076923076923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19959,4.0,4,48,3,2,1,0,1,1,0,109,708566.1538461539,98.46153846153842,248.5230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19960,14.0,4,40,18,2,0,1,8,1,1,109,699440.0,139.26153846153844,1407.5384615384617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19961,14.0,4,14,1,1,1,1,2,1,0,109,858996.923076923,11.507692307692306,110.2153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19962,5.0,4,35,1,1,1,0,1,1,0,109,280732.3076923077,54.86153846153846,119.04615384615386,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19963,11.0,4,24,1,1,1,1,2,1,0,109,483252.30769230775,16.184615384615384,148.8923076923077,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19964,12.0,4,39,3,2,2,1,1,1,0,109,362846.1538461538,83.23076923076924,313.1076923076923,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
19965,7.0,4,11,3,2,2,1,1,1,2,109,972941.5384615384,146.76923076923075,944.6769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19966,2.0,3,35,2,2,1,0,1,1,0,109,370452.30769230775,101.53846153846152,173.78461538461536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19967,15.0,4,3,2,1,1,1,1,1,1,109,282972.3076923077,26.676923076923075,418.2153846153848,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19968,4.0,4,48,5,1,5,0,1,1,0,109,691264.6153846154,133.47692307692307,356.09230769230766,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19969,12.0,4,10,5,2,2,1,1,1,4,109,600658.4615384615,93.93846153846155,962.0307692307692,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19970,12.0,4,29,2,2,0,1,2,2,1,109,587110.7692307692,47.44615384615384,525.6923076923076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19971,6.0,4,35,3,2,1,0,1,1,0,109,570107.6923076923,70.8923076923077,296.92307692307685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19972,7.0,4,40,3,2,2,1,1,1,0,109,721498.4615384616,81.53846153846153,471.0769230769232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19973,12.0,4,27,0,0,0,1,1,3,0,109,624406.1538461539,45.93846153846154,426.0615384615384,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19974,7.0,4,34,5,0,3,0,1,1,0,109,629510.7692307692,97.87692307692306,431.6307692307692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19975,12.0,4,28,0,0,0,1,1,1,0,109,98341.53846153844,3.3846153846153846,28.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19976,7.0,4,37,3,2,2,1,1,1,0,109,508510.7692307692,86.18461538461538,457.63076923076926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19977,4.0,4,43,2,1,1,0,0,1,0,109,132221.53846153847,0.0,221.9692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19978,5.0,4,35,3,2,2,0,1,1,0,109,779516.923076923,90.46153846153842,326.7076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19979,4.0,4,35,4,2,2,0,1,1,0,109,791686.1538461539,97.29230769230769,248.73846153846156,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19980,15.0,4,42,1,1,1,1,1,2,0,109,783430.7692307692,34.49230769230769,306.7076923076923,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19981,5.0,4,41,3,2,2,0,1,1,0,109,580461.5384615385,96.18461538461538,391.4461538461537,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19982,3.0,3,51,1,1,1,0,1,1,0,109,282015.3846153846,48.83076923076922,127.56923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19983,4.0,4,45,4,2,4,0,1,1,0,109,504680.0,156.15384615384616,348.92307692307685,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19984,5.0,4,2,3,2,2,1,1,1,1,109,499818.4615384615,419.87692307692316,796.3692307692309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19985,7.0,4,41,4,2,2,1,1,1,0,109,354381.53846153844,64.18461538461538,213.7230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19986,5.0,4,41,3,1,1,0,4,1,0,109,459144.6153846154,106.8923076923077,288.67692307692306,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19987,11.0,4,36,2,2,1,1,2,1,0,109,247113.84615384613,57.784615384615385,402.27692307692314,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19988,9.0,4,34,3,2,2,1,1,1,0,109,625898.4615384615,76.33846153846153,415.9692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19989,5.0,4,42,3,1,2,0,1,1,0,109,390766.1538461538,72.49230769230769,327.07692307692304,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19990,6.0,4,28,3,2,2,0,1,1,0,109,283273.84615384607,98.4,397.0461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19991,4.0,4,48,2,2,1,0,1,1,0,109,343218.4615384615,61.53846153846153,212.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19992,8.0,4,13,1,2,1,1,1,1,1,109,465144.6153846154,61.47692307692307,299.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19993,12.0,4,10,3,2,2,1,1,1,1,109,621406.1538461539,71.44615384615383,531.4153846153846,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19994,4.0,3,51,6,2,2,0,2,1,0,109,641024.6153846154,161.90769230769232,466.70769230769235,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19995,12.0,4,41,4,1,0,1,1,1,0,109,742510.7692307692,49.13846153846154,568.6769230769231,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19996,15.0,4,37,1,2,1,1,2,1,0,109,476003.0769230769,32.46153846153846,210.4307692307692,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19997,7.0,4,39,3,2,2,0,1,1,0,109,605640.0,65.29230769230769,343.90769230769234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19998,13.0,4,8,2,2,1,1,1,1,1,109,571326.1538461539,50.369230769230775,356.27692307692297,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19999,19.0,4,4,2,2,2,1,1,1,0,109,639578.4615384615,33.47692307692308,395.23076923076917,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20000,7.0,4,35,3,2,2,1,1,1,0,109,705101.5384615384,57.41538461538461,371.6615384615384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20001,12.0,4,39,0,0,0,1,3,1,0,109,810015.3846153845,28.49230769230769,317.44615384615383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20002,4.0,3,49,3,2,1,0,1,1,0,109,323566.1538461538,83.84615384615384,248.7076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20003,7.0,4,1,2,1,1,0,1,1,1,109,512440.0,67.72307692307693,433.0153846153847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20004,5.0,4,40,3,2,2,0,3,1,0,109,378504.6153846154,32.276923076923076,120.06153846153845,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20005,15.0,4,5,1,1,1,1,1,1,0,109,857206.1538461539,38.70769230769231,209.84615384615384,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20006,21.0,4,24,1,1,1,1,1,1,0,109,675646.1538461539,22.0,124.43076923076922,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20007,12.0,4,2,0,0,0,1,2,1,1,109,935289.2307692308,84.55384615384615,561.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20008,6.0,4,35,2,2,1,1,1,1,0,109,518800.0,54.86153846153846,269.16923076923075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20009,5.0,4,2,1,1,1,1,1,1,0,109,753316.923076923,59.75384615384616,116.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20010,5.0,4,2,1,1,1,1,1,1,1,109,695793.8461538461,86.12307692307692,174.67692307692306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20011,5.0,4,2,1,1,1,1,1,1,0,109,666166.1538461539,70.0,135.72307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20012,5.0,4,2,1,1,1,1,1,1,0,109,723009.2307692308,67.84615384615384,131.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20013,14.0,4,13,0,0,1,1,1,1,0,109,557363.0769230769,24.615384615384606,136.73846153846156,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20014,4.0,4,49,3,1,1,0,1,1,0,109,399689.2307692308,106.92307692307692,349.3846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20015,11.0,4,17,1,1,1,1,1,1,1,109,883366.1538461539,13.507692307692304,196.64615384615382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20016,11.0,4,6,4,2,2,1,1,1,1,109,601695.3846153846,123.32307692307691,673.9384615384615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20017,6.0,4,41,3,2,2,1,2,1,0,109,754326.1538461539,62.21538461538461,389.07692307692304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20018,4.0,4,45,6,0,6,0,3,1,0,109,388704.6153846154,148.55384615384614,353.16923076923075,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20019,4.0,4,35,3,2,1,0,2,1,0,109,419886.1538461538,119.63076923076923,281.8461538461538,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20020,5.0,4,7,2,2,1,1,1,1,1,109,481313.84615384607,119.93846153846151,373.26153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20021,4.0,4,35,6,0,2,0,1,1,0,109,351138.4615384615,128.46153846153842,318.1538461538462,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20022,7.0,4,24,1,1,1,0,1,1,0,109,713067.6923076924,36.52307692307692,123.47692307692309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20023,7.0,4,34,1,1,1,0,1,1,0,109,723172.3076923076,20.03076923076923,109.96923076923079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20024,12.0,4,17,4,2,3,1,1,2,2,109,628763.0769230769,102.5846153846154,552.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20025,3.0,4,16,4,3,3,1,1,1,0,109,422584.6153846154,390.92307692307685,822.2153846153847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20026,14.0,4,8,4,2,2,1,3,1,3,109,557246.1538461539,129.6615384615385,878.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20027,4.0,4,15,4,2,3,1,1,1,0,109,145381.53846153847,132.9230769230769,281.72307692307686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20028,5.0,4,19,7,2,4,0,1,1,0,109,419627.69230769225,470.12307692307684,902.4615384615383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20029,7.0,4,44,1,1,1,1,4,1,0,109,278649.23076923075,23.476923076923075,88.33846153846156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20030,5.0,4,33,3,2,2,0,2,1,0,109,438836.9230769231,110.58461538461539,448.73846153846137,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20031,7.0,4,44,1,1,1,0,2,1,0,109,672993.8461538461,22.09230769230769,105.5076923076923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20032,13.0,4,15,1,1,1,1,1,1,0,109,788843.0769230769,18.923076923076927,174.98461538461535,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20033,13.0,4,15,1,1,1,1,1,1,0,109,1007969.2307692308,12.830769230769231,126.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20034,9.0,4,13,2,2,2,1,1,1,2,109,572027.6923076923,177.6923076923077,959.9384615384616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20035,7.0,4,35,3,2,2,1,1,1,0,109,456673.84615384607,92.49230769230768,357.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20036,12.0,4,35,1,1,1,1,1,1,0,109,825415.3846153845,10.123076923076924,115.84615384615385,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20037,5.0,4,36,3,2,2,0,2,1,0,109,557086.1538461539,90.03076923076924,336.4923076923077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20038,16.0,4,7,3,2,2,1,2,1,2,109,654070.7692307692,154.76923076923075,1085.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20039,4.0,4,47,2,2,2,0,1,1,0,109,570547.6923076923,60.769230769230774,211.5692307692308,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20040,20.0,4,32,2,2,1,1,1,1,0,109,735520.0,17.815384615384616,254.86153846153846,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20041,4.0,4,47,3,2,1,0,1,1,0,109,655363.0769230769,89.78461538461538,231.13846153846157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20042,12.0,4,1,1,0,1,1,1,1,0,109,953132.3076923076,18.738461538461536,156.24615384615385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20043,14.0,4,5,3,2,2,1,1,1,1,109,506529.2307692308,43.16923076923078,594.3692307692309,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20044,14.0,4,5,3,2,2,1,1,1,1,109,509701.53846153844,50.676923076923075,622.2461538461539,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20045,14.0,4,14,1,1,1,1,1,1,0,109,633196.923076923,18.70769230769231,135.0153846153846,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20046,7.0,4,8,3,3,3,1,1,1,1,109,538412.3076923076,94.0,445.7538461538462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20047,7.0,4,40,4,2,2,1,1,1,0,109,562987.6923076923,84.61538461538461,470.8615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20048,7.0,4,37,3,2,2,1,1,1,0,109,505116.9230769231,100.98461538461538,309.2615384615384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20049,12.0,4,42,2,1,1,1,1,1,0,109,641738.4615384615,28.307692307692303,276.6153846153846,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20050,5.0,4,32,4,2,3,0,1,1,1,109,398366.1538461538,161.47692307692307,558.4923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20051,15.0,4,4,0,0,0,1,1,1,2,109,1043784.6153846155,60.98461538461538,962.6769230769231,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20052,15.0,4,4,0,0,0,1,1,1,0,109,1090116.923076923,48.030769230769224,613.5384615384614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20053,15.0,4,4,0,0,0,1,1,1,2,109,1090006.1538461538,28.738461538461536,529.1076923076922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20054,15.0,4,4,0,0,0,1,1,1,1,109,1043187.6923076924,60.52307692307693,877.9076923076923,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20055,8.0,4,1,1,1,1,0,1,1,1,109,1075627.6923076923,44.338461538461544,331.16923076923075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20056,10.0,4,41,1,0,1,1,1,1,0,109,535116.923076923,4.4,35.384615384615394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20057,11.0,4,23,5,2,2,1,2,1,2,109,398621.53846153844,108.4,878.7692307692308,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20058,9.0,4,29,0,1,1,1,1,1,0,109,578006.1538461539,18.676923076923078,147.41538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20059,2.0,3,35,0,0,2,0,1,1,0,109,712581.5384615384,230.7692307692308,398.5846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20060,8.0,4,35,1,1,1,1,1,1,0,109,555270.7692307692,19.476923076923075,156.86153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20061,5.0,4,42,3,2,1,0,3,1,0,109,276618.4615384615,73.13846153846154,308.03076923076924,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20062,4.0,4,40,4,2,2,0,1,1,0,109,198809.23076923075,144.8,347.6307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20063,10.0,4,30,3,2,2,1,1,1,1,109,252892.3076923077,228.73846153846156,973.3846153846156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20064,12.0,4,6,1,1,1,1,2,1,0,109,664203.0769230769,28.615384615384613,104.33846153846152,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20065,5.0,4,38,2,2,2,1,7,1,0,109,308689.23076923075,87.2,285.23076923076917,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20066,11.0,4,11,3,2,2,1,1,1,1,109,344070.7692307692,101.44615384615385,514.7076923076922,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20067,13.0,4,3,4,2,2,1,1,1,1,109,445326.1538461538,66.27692307692307,635.7538461538461,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20068,13.0,4,3,4,2,2,1,1,1,1,109,460227.69230769225,66.64615384615385,649.8461538461537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20069,12.0,4,16,2,2,1,1,1,1,0,109,487581.53846153844,58.369230769230754,238.83076923076922,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20070,26.0,4,1,4,2,2,1,1,1,1,106,577547.6923076923,81.53846153846153,679.6307692307691,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20071,26.0,4,1,3,2,2,1,1,1,1,105,591987.6923076923,54.36923076923078,478.7384615384616,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20072,26.0,4,1,4,2,2,1,1,1,1,106,591526.1538461539,81.53846153846153,677.8153846153846,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20073,26.0,4,1,3,2,2,1,1,1,1,106,630996.923076923,52.276923076923076,452.12307692307684,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20074,26.0,4,1,4,2,2,1,1,1,1,106,549378.4615384615,69.01538461538462,577.2615384615385,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20075,26.0,4,1,4,2,2,1,1,1,1,106,577864.6153846154,66.92307692307692,573.4461538461537,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20076,26.0,4,1,4,2,2,1,1,1,1,106,571129.2307692308,77.38461538461537,639.8769230769229,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20077,26.0,4,1,4,2,2,1,1,1,1,106,579584.6153846154,77.38461538461537,639.5384615384615,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20078,26.0,4,1,4,2,2,1,1,1,2,107,638129.2307692308,64.83076923076922,625.3538461538461,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20079,26.0,4,1,4,2,2,1,1,1,1,106,590553.8461538461,66.92307692307692,571.3538461538461,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20080,26.0,4,1,4,2,2,1,1,1,1,107,646741.5384615385,62.73846153846154,526.1538461538462,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20081,26.0,4,1,4,2,2,1,1,1,1,106,579236.923076923,69.01538461538462,577.2615384615385,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20082,5.0,4,35,3,2,2,0,1,1,0,109,438036.9230769231,89.96923076923076,364.1846153846154,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20083,10.0,4,25,3,2,2,1,1,1,1,109,404910.7692307692,118.49230769230768,647.1999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20084,26.0,4,1,4,2,2,1,1,1,2,107,596009.2307692308,79.44615384615385,741.7538461538461,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20085,26.0,4,1,4,2,2,1,1,1,1,106,548027.6923076923,83.63076923076923,683.8153846153846,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20086,26.0,4,1,4,2,2,1,1,1,1,106,572320.0,81.53846153846153,678.9538461538461,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20087,7.0,4,2,3,2,2,1,1,1,1,109,489396.9230769231,91.81538461538462,436.5846153846154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20088,7.0,4,2,3,2,2,1,1,1,1,109,480812.30769230775,92.64615384615385,437.10769230769233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20089,14.0,4,13,1,1,1,1,2,1,0,109,1062698.4615384615,14.615384615384615,115.81538461538462,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20090,4.0,4,35,3,1,2,0,1,1,0,109,522830.7692307692,116.58461538461539,304.2153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20091,12.0,4,3,0,0,0,1,2,1,1,109,875880.0,48.43076923076922,435.9692307692308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20092,12.0,4,3,0,0,0,1,2,1,1,109,926027.6923076924,49.69230769230769,446.92307692307685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20093,5.0,4,26,2,2,2,1,1,1,1,109,416636.9230769231,193.66153846153844,397.66153846153844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20094,15.0,4,3,0,0,0,1,1,1,1,109,859393.8461538461,21.04615384615385,285.4461538461539,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20095,7.0,4,39,3,2,2,1,1,1,0,109,435618.4615384615,82.67692307692306,391.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20096,4.0,4,47,3,2,1,0,1,1,0,109,314292.3076923077,84.92307692307692,331.3538461538461,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20097,10.0,4,25,1,1,1,1,3,1,0,109,915200.0,21.661538461538463,163.44615384615386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20098,15.0,4,3,0,0,0,1,1,1,1,109,897129.2307692308,29.41538461538461,371.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20099,13.0,4,12,0,0,0,1,1,1,1,109,390741.53846153844,48.89230769230769,305.2923076923077,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20100,8.0,4,7,1,1,1,1,1,1,1,109,575633.8461538461,35.784615384615385,247.6923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20101,8.0,4,7,1,1,1,1,1,1,1,109,573892.3076923076,32.984615384615395,232.2769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20102,7.0,4,2,1,1,1,1,1,1,1,109,838550.7692307692,36.769230769230774,253.23076923076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20103,9.0,4,2,1,1,1,1,1,1,1,109,695083.0769230769,19.384615384615387,156.09230769230768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20104,5.0,4,32,3,2,2,0,1,1,0,109,413566.1538461538,127.53846153846158,366.27692307692297,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20105,4.0,4,50,3,2,2,0,1,1,0,109,489735.3846153846,123.07692307692308,354.73846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20106,5.0,4,40,2,2,1,0,1,1,0,109,431975.3846153846,43.015384615384605,210.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20107,7.0,4,14,3,2,2,1,4,1,1,109,642544.6153846154,95.44615384615385,493.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20108,5.0,4,40,5,0,5,0,1,1,0,109,349892.3076923077,90.95384615384614,309.81538461538463,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20109,16.0,4,38,0,0,0,1,1,1,0,109,568009.2307692308,30.27692307692308,313.3538461538462,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20110,14.0,4,36,3,1,1,1,1,1,0,109,474147.69230769225,51.846153846153854,319.47692307692313,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20111,4.0,4,35,2,2,2,0,1,1,0,109,589141.5384615385,110.0,318.18461538461537,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20112,8.0,4,28,3,2,2,1,1,1,0,109,709553.8461538461,131.0769230769231,417.63076923076926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
