,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
40,臺北市大安區瑞安街276巷1~30號,26.75,4.0,3,35,82.84,2,2,1,0,16360000,197489,RPSNMLTKJIOFFFA58CA,1,1,0,108,607658.4615384615,82.3076923076923,254.8923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0263143,121.5389366,0,7,13,5,9,15,2,3,1,0
41,臺北市大安區忠孝東路三段211~240號,21.66,14.0,4,34,118.00999999999999,3,2,2,1,26500000,224557,RPQOMLTKJIOFFFA48CA,2,1,0,108,690944.6153846154,66.64615384615385,363.1076923076923,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.041912,121.5395191,0,6,14,8,11,20,1,1,1,0
42,臺北市大安區和平東路一段61~90號,14.95,12.0,4,36,150.22,4,2,2,1,43000000,286247,RPUNMLKLJIOFFFA97CA,1,1,0,108,880760.0,45.99999999999999,462.2153846153846,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0271676,121.5245613,0,20,16,8,9,17,2,2,1,1
43,臺北市大安區安和路二段217巷2弄1~30號,30.0,5.0,4,37,114.75,3,2,1,0,22560000,196601,RPPPMLTKJIOFFFA48CA,3,1,0,108,604926.1538461539,92.3076923076923,353.07692307692304,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.025714,121.550406,1,20,19,7,7,20,1,1,1,0
44,臺北市大安區忠孝東路三段217巷7弄1~30號,7.53,12.0,4,35,59.95,1,2,1,1,15500000,258549,RPVNMLKLJIOFFFA08CA,1,1,0,108,795535.3846153846,23.16923076923077,184.46153846153845,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0438155,121.5396815,0,14,19,7,12,20,1,1,1,0
45,臺北市大安區師大路105巷1~30號,9.29,10.0,4,14,56.17,1,1,1,1,20200000,359559,RPOOMLPLJIOFFFA97CA,1,1,1,108,1106335.3846153845,28.584615384615383,172.83076923076922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0226183,121.5286415,0,14,18,6,19,20,4,4,1,0
46,臺北市大安區樂業街101巷1~30號,0.0,5.0,4,35,94.09,3,2,1,0,5200000,55266,RPTOMLMLJIOFFFA18CA,0,1,0,108,170049.23076923075,0.0,289.5076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0208914,121.5521869,1,11,17,2,7,14,1,2,1,10
47,臺北市大安區師大路68巷1~30號,29.81,5.0,4,40,84.29,3,1,1,0,20200000,239649,RPVOMLKKKIOFFFA18CA,2,1,0,108,737381.5384615384,91.72307692307692,259.3538461538462,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.024109,121.5281669,0,20,17,6,18,20,3,3,1,1
48,臺北市大安區忠孝東路四段26巷61~90號,30.79,2.0,3,35,36.12,3,2,2,0,18000000,498339,RPVOMLTKJIOFFFA09DA,1,1,0,108,1533350.7692307692,94.73846153846154,111.13846153846153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25.0394036,121.5443985,0,20,20,20,10,20,0,2,2,1
49,臺北市大安區忠孝東路四段205巷7弄1~30號,26.81,7.0,4,45,118.14,4,2,2,0,30080000,254613,RPXOMLMLJIOFFFA68DA,2,1,0,108,783424.6153846154,82.49230769230769,363.5076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0421738,121.5519923,0,20,20,20,4,20,1,3,1,1
