,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
45,臺北市南港區舊莊街一段145巷8弄1~30號,36.28,4.0,4,35,84.3,2,1,1,0,11000000,130486,RPWPMLTLJIOFFDA09CA,1,1,0,108,401495.3846153846,111.63076923076923,259.38461538461536,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.0405782,121.6207843,0,3,8,0,6,4,3,1,0,0
46,臺北市南港區經貿二路185巷31~60號,45.74,11.0,4,11,215.55,3,2,2,1,42500000,197170,RPUOMLSLJIOFFDA68CA,1,1,2,108,606676.923076923,140.73846153846154,663.2307692307693,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0598099,121.6158376,0,16,13,1,9,16,0,0,1,0
47,臺北市南港區重陽路481~510號,35.99,15.0,4,5,290.35,4,2,2,1,41250000,142070,RPPPMLSLJIOFFDA28CA,1,1,2,108,437138.4615384615,110.73846153846154,893.3846153846155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.060119,121.611055,0,17,9,1,8,13,1,1,1,0
48,臺北市南港區向陽路258巷91~120號,22.38,9.0,4,13,79.02000000000001,2,1,1,1,13800000,174639,RPXNMLQLKIOFFDA78CA,1,1,0,108,537350.7692307692,68.86153846153846,243.13846153846157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.0585069,121.5970142,0,3,6,0,8,7,0,0,0,0
49,臺北市南港區重陽路451~480號,31.03,15.0,4,5,258.3,3,2,2,1,36000000,139367,RPQQMLTLJIOFFDA58CA,1,1,2,108,428821.53846153844,95.47692307692307,794.7692307692308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0594639,121.61015,0,14,6,2,8,10,1,1,0,0
50,臺北市南港區重陽路481~510號,37.68,7.0,4,12,126.77,2,2,1,1,19080000,150509,RPRNMLTLJIOFFDA38CA,1,1,1,108,463104.6153846154,115.93846153846154,390.0615384615384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.060119,121.611055,0,17,9,1,8,13,1,1,1,0
51,臺北市南港區忠孝東路六段91~120號,8.85,16.0,4,6,96.3,3,1,2,1,16200000,168207,RPPNMLLJKIOFFDA27CA,2,1,1,108,517560.0,27.23076923076923,296.30769230769226,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0480299,121.5850747,1,6,14,15,10,20,3,2,1,1
52,臺北市南港區重陽路125巷36弄31~60號,19.21,8.0,4,13,97.48,0,2,1,1,20880000,214198,RPSNMLKMJIOFFDA77DA,1,2,2,108,659070.7692307692,59.10769230769231,299.9384615384615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.0575641,121.5960435,0,3,9,1,8,6,0,0,0,0
53,臺北市南港區重陽路57巷31~60號,43.66,9.0,4,15,207.0,3,2,2,1,38000000,183575,RPXOMLNKKIOFFDA48CA,1,1,1,108,564846.1538461539,134.33846153846153,636.9230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.0568259,121.5963037,0,4,9,1,10,7,1,0,0,0
54,臺北市南港區舊莊街一段212巷1~30號,40.07,5.0,4,5,98.16,2,1,1,1,11180000,113896,RPQNMLNJKIOFFDA57CA,1,1,1,108,350449.23076923075,123.29230769230769,302.03076923076924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.0383501,121.6224944,0,1,4,0,4,2,2,1,0,0
