,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
45,臺北市內湖區康寧路三段31~60號,41.01,15.0,4,14,204.2,4,2,2,1,38600000,189030,RPSOMLTKJIOFFCA38CA,1,1,1,108,581630.7692307692,126.18461538461537,628.3076923076923,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0727962,121.6075258,0,12,12,13,5,11,3,1,1,0
46,臺北市內湖區安泰街125巷1~30號,38.18,7.0,4,25,138.38,3,2,3,1,20000000,144530,RPRNMLTKJIOFFCA18CA,1,1,1,108,444707.6923076923,117.47692307692307,425.78461538461534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.077033,121.6166686,0,0,3,0,8,1,0,0,0,0
47,臺北市內湖區港華街61~90號,25.33,5.0,4,38,116.09,3,2,2,0,18000000,155052,RPXPMLSKJIOFFCA88CA,1,1,0,108,477083.0769230769,77.93846153846152,357.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0832262,121.5752766,0,5,14,3,7,4,3,2,1,0
48,臺北市內湖區成功路三段151~180號,24.15,7.0,4,39,130.04,3,2,2,1,19560000,150415,RPQOMLKLJIOFFCA37CA,1,1,0,108,462815.3846153846,74.3076923076923,400.1230769230769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0795688,121.5900017,0,9,9,12,6,12,1,7,0,0
49,臺北市內湖區康寧路三段70巷1~30號,16.86,12.0,4,16,94.7,4,2,2,1,8000000,84468,RPPOMLKMKIOFFCA47CA,1,1,1,108,259901.53846153844,51.87692307692307,291.38461538461536,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0703255,121.6109895,0,4,12,1,8,9,4,3,2,0
50,臺北市內湖區內湖路一段691巷1~30號,22.05,10.0,4,37,158.46999999999997,3,2,2,1,19000000,119897,RPQNMLMLJIOFFCA57DA,3,2,0,108,368913.8461538461,67.84615384615384,487.5999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0802385,121.5768301,0,12,20,5,8,10,3,1,1,0
51,臺北市內湖區民權東路六段180巷151~180號,24.83,11.0,4,10,172.76,2,2,2,1,22500000,150173,RPSPMLSLJIOFFCA58DA,1,1,1,108,462070.7692307692,76.39999999999999,531.5692307692307,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0650417,121.5925375,0,5,7,0,6,14,0,0,0,0
52,臺北市內湖區內湖路三段211~240號,43.37,14.0,4,8,274.47,3,2,2,1,38500000,169013,RPPTMLQLJIOFFCA48DA,1,1,2,108,520040.0,133.44615384615383,844.5230769230769,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0885311,121.5878755,0,0,4,0,5,6,0,0,0,0
53,臺北市內湖區星雲街121~150號,19.55,14.0,4,17,156.42000000000002,3,2,2,1,32680000,231619,RPWNMLRLJIOFFCA68DA,1,1,1,108,712673.8461538461,60.15384615384615,481.2923076923077,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0801126,121.5949309,0,12,14,11,8,16,1,1,1,0
54,臺北市內湖區內湖路三段1~30號,33.87,15.0,4,2,217.28,4,2,2,0,36580000,168354,RPOQMLRKKIOFFCA08CA,2,1,1,108,518012.3076923077,104.21538461538461,668.5538461538462,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0841833,121.5927747,0,12,15,13,8,14,2,1,1,0
